2019-07-09 00:05:35,667 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1079,"atimeMs":1562601935662.9187,"mtimeMs":1562601935662.9187,"ctimeMs":1562601935662.9187,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:05:35.663Z","mtime":"2019-07-08T16:05:35.663Z","ctime":"2019-07-08T16:05:35.663Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:05:35,669 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1079,"atimeMs":1562601935662.9187,"mtimeMs":1562601935662.9187,"ctimeMs":1562601935662.9187,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:05:35.663Z","mtime":"2019-07-08T16:05:35.663Z","ctime":"2019-07-08T16:05:35.663Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:05:37,898 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601937894.5427,"mtimeMs":1562601937894.5427,"ctimeMs":1562601937894.5427,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:05:37.895Z","mtime":"2019-07-08T16:05:37.895Z","ctime":"2019-07-08T16:05:37.895Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:05:37,898 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601937894.5427,"mtimeMs":1562601937894.5427,"ctimeMs":1562601937894.5427,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:05:37.895Z","mtime":"2019-07-08T16:05:37.895Z","ctime":"2019-07-08T16:05:37.895Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:06:06,616 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1080,"atimeMs":1562601966611.9053,"mtimeMs":1562601966611.9053,"ctimeMs":1562601966611.9053,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:06:06.612Z","mtime":"2019-07-08T16:06:06.612Z","ctime":"2019-07-08T16:06:06.612Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:06:06,617 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1080,"atimeMs":1562601966611.9053,"mtimeMs":1562601966611.9053,"ctimeMs":1562601966611.9053,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:06:06.612Z","mtime":"2019-07-08T16:06:06.612Z","ctime":"2019-07-08T16:06:06.612Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:06:10,333 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601970327.3494,"mtimeMs":1562601970327.3494,"ctimeMs":1562601970327.3494,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:06:10.327Z","mtime":"2019-07-08T16:06:10.327Z","ctime":"2019-07-08T16:06:10.327Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:06:10,334 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601970327.3494,"mtimeMs":1562601970327.3494,"ctimeMs":1562601970327.3494,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:06:10.327Z","mtime":"2019-07-08T16:06:10.327Z","ctime":"2019-07-08T16:06:10.327Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:06:10,335 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601970327.3494,"mtimeMs":1562601970327.3494,"ctimeMs":1562601970327.3494,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:06:10.327Z","mtime":"2019-07-08T16:06:10.327Z","ctime":"2019-07-08T16:06:10.327Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:07:47,489 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1147,"atimeMs":1562602067481.8115,"mtimeMs":1562602067481.8115,"ctimeMs":1562602067481.8115,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:07:47.482Z","mtime":"2019-07-08T16:07:47.482Z","ctime":"2019-07-08T16:07:47.482Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
